,contra_control,off_induction,subject
0,0.9556549393685256,0.7969909841369671,0
1,0.9171130073904857,0.8433494164523971,1
2,0.7769782964767246,0.8484227526057259,2
3,0.902548389047363,0.8307469797322031,3
4,0.9845884578236027,0.9799874012148537,4
5,1.0982652510490232,1.0930323826121717,5
6,0.9016543746807818,0.9651485334278416,6
7,0.8187683762472526,0.8581930893012746,7
8,0.9414857970386706,0.8102405970929171,8
9,0.7522439475393738,0.7424078901155532,9
