,contra_control,off_induction,subject
0,1.048045,1.039989,0
1,1.1445915,1.0309486,1
2,1.0691057,1.0123326,2
3,1.333947,1.3085566,3
4,1.5199349,1.045392,4
5,1.3234788,0.91636324,5
