,contra_control,off_induction,subject
0,2.0544004,1.661118,0
1,1.2372552,1.1219375,1
2,1.371982,1.2337956,2
3,1.3046814,1.1873165,3
4,1.4015248,1.3135093,4
5,1.298909,1.2008985,5
6,1.4402052,1.312946,6
7,1.1814165,1.0402224,7
8,1.1377442,1.3160839,8
9,1.1317809,1.1284529,9
