,contra_control,off_induction,subject
0,1.9001577,1.772773,0
1,1.2930098,1.0943518,1
2,1.3018861,1.09113,2
3,1.1784955,1.0870744,3
4,1.2514402,1.1639559,4
5,1.2838975,1.1850492,5
6,1.505518,1.3715634,6
7,1.1400963,1.0449934,7
8,1.2021203,1.1594462,8
9,1.1413654,1.1091355,9
