,contra_control,off_induction,subject
0,2.0993185,1.3983045,0
1,1.8569384,1.6773946,1
2,2.2099903,1.9665619,2
3,1.3771968,1.420077,3
4,2.4702718,1.8321472,4
5,1.3148915,1.3357109,5
6,1.2749945,1.2341558,6
7,1.8193258,1.6695126,7
8,1.4236553,1.359832,8
