,contra_control,off_induction,subject
0,1.8030264,1.401553,0
1,2.0028932,1.5685087,1
2,2.4602058,2.0200663,2
3,1.7574239,1.5231344,3
4,2.4413486,1.917099,4
5,1.6910032,1.3793538,5
6,1.3322278,1.0907975,6
7,1.9453573,1.7842672,7
8,1.2445444,1.1325666,8
