,contra_control,off_induction,subject
0,1.2676996,1.3694918,0
1,1.1309963,1.1157513,1
2,1.0781306,1.0301561,2
3,1.037969,0.9636224,3
4,1.2709545,1.2178149,4
5,1.0480787,1.0438027,5
6,1.3013417,1.269961,6
7,0.95022106,0.92609066,7
8,1.0548334,0.9609761,8
9,1.0291302,1.0402381,9
