,contra_control,off_induction,subject
0,0.30285582,0.30039626,0
1,0.84321207,0.85657084,1
2,0.49992144,0.48996073,2
3,0.47900364,0.38284376,3
4,0.5675269,0.48573735,4
5,0.91871417,1.0180377,5
6,0.78950083,0.7785537,6
7,0.28126612,0.3110718,7
8,0.28078827,0.2777211,8
