,contra_control,off_induction,subject
0,1.4357777,1.3720587,0
1,1.4566962,1.3716861,1
2,1.8441696,1.6714089,2
3,1.4501024,1.3685448,3
4,1.8234183,1.5751567,4
5,1.3071198,1.2478012,5
6,1.1558352,1.1021545,6
7,1.4740455,1.4263549,7
8,1.1252888,1.0922945,8
