,contra_control,off_induction,subject
0,1.2396764,1.3928049,0
1,1.1838461,1.166253,1
2,1.1392685,1.0559645,2
3,1.2159669,1.194118,3
4,1.1725268,1.0985605,4
5,1.1207612,1.1166513,5
6,1.086813,1.0543363,6
7,1.1462581,1.0969359,7
8,0.9548749,0.9606242,8
