,contra_control,off_induction,subject
0,1.2978625,1.3795391,0
1,1.2308854,1.198103,1
2,1.3995503,1.2894859,2
3,1.3002222,1.279115,3
4,1.3812551,1.2814072,4
5,1.1804103,1.1825368,5
6,1.1422548,1.1040391,6
7,1.2675195,1.2401254,7
8,1.0361849,1.0409585,8
