unit_i,unit_j,sttc_rebound,mouse,sttc_late,probe,dz
3,20,-0.00029731847892710845,ACR_19,0.0006355566423404627,optrode,-0.0009328752156023469
4,8,0.0021975038520011623,ACR_19,-0.0011854750497466149,optrode,0.003382982994360393
4,9,0.019613717881489787,ACR_19,0.011680881261102019,optrode,0.007934821018361569
4,13,0.0039124494591788635,ACR_19,0.004077880417808856,optrode,-0.00016543359954971498
4,18,0.005482654490416229,ACR_19,0.010966379205684194,optrode,-0.005484109421687957
4,21,-0.0026480613623090362,ACR_19,0.0016365650578656563,optrode,-0.0042846340709026725
5,6,-0.004068531248152766,ACR_19,-0.003751263003493776,optrode,-0.0003172730975681305
5,12,-0.012541532113294337,ACR_19,-0.012326461580995051,optrode,-0.00021510378909486184
5,13,-0.004717194751411845,ACR_19,-0.006190608410628585,optrode,0.0014734577538785976
6,8,0.0013459756593408065,ACR_19,0.0035518716005775164,optrode,-0.002205910065094025
6,13,0.003952652504717214,ACR_19,0.0032343348704877983,optrode,0.0007183269410151031
6,15,0.012344844877889394,ACR_19,0.014848761149328663,optrode,-0.0025043805733427106
6,18,0.006317456457388779,ACR_19,0.013298031431888624,optrode,-0.006981274876064288
7,10,0.05808128753034545,ACR_19,0.02803067100920907,optrode,0.030108715333678183
7,13,0.0410037637124966,ACR_19,0.027744267965168462,optrode,0.013275376996578301
7,17,0.06435117342885703,ACR_19,0.06558824946227276,optrode,-0.0012423201064740153
8,11,0.013559844973058014,ACR_19,0.010161542324137752,optrode,0.0033987840491851613
8,14,-0.010610274162816555,ACR_19,-0.0038732239740357083,optrode,-0.006737429007834316
9,11,0.005900942932519221,ACR_19,0.021366165589406644,optrode,-0.015468406364822778
9,12,-0.0005693904327997677,ACR_19,0.0024429808811352247,optrode,-0.003012376235515568
9,16,0.01362942167951604,ACR_19,0.01676742815328095,optrode,-0.0031387340745997697
9,17,0.007284129571550432,ACR_19,0.014909211707722522,optrode,-0.007626058147015189
9,18,0.013687973838841506,ACR_19,0.014680004478721679,optrode,-0.0009922303437247797
9,19,-0.007760590208056809,ACR_19,-0.0020082751275649242,optrode,-0.005752468184613495
10,12,0.00418704619745364,ACR_19,-0.0022182081898150154,optrode,0.006405282493928107
10,13,0.016440320153825357,ACR_19,0.008116997343963478,optrode,0.00832462596438677
10,14,0.04645650934503434,ACR_19,0.008919872735176106,optrode,0.03756986430091446
10,16,0.014454978142302427,ACR_19,0.007712569838507342,optrode,0.006743262272271306
10,17,0.02499982807411346,ACR_19,0.019674110475588875,optrode,0.00532838876524299
10,18,0.029656842028781046,ACR_19,0.016353120604093104,optrode,0.01331096271704078
10,19,0.028244807546680805,ACR_19,0.01846177813863346,optrode,0.009788446034410248
10,21,0.008576841753537914,ACR_19,0.00685273752870095,optrode,0.0017242072733769757
11,13,0.03231511370957856,ACR_19,0.02977397326470066,optrode,0.0025435932416928674
11,15,0.06853134433984555,ACR_19,0.044994783942121724,optrode,0.02361374921692594
11,17,0.03233719842661416,ACR_19,0.03519263992506373,optrode,-0.002858702570071682
12,14,0.038107852139049866,ACR_19,0.015998771647353957,optrode,0.0221261782006081
12,15,0.10450140981382086,ACR_19,0.06503029772226691,optrode,0.03976212529835986
13,16,0.07592316509419855,ACR_19,0.09338080072697463,optrode,-0.017584102067862456
13,21,0.01877095907657298,ACR_19,0.03489913600691683,optrode,-0.016140150648763625
14,17,0.06811509936343209,ACR_19,0.03329827056830391,optrode,0.034910151858944784
14,20,0.01019099984287826,ACR_19,0.00489868563486312,optrode,0.0052926278451026825
15,17,0.09289077115992143,ACR_19,0.07467318728805955,optrode,0.018346890175264627
15,18,0.0994846480162685,ACR_19,0.0647141879278405,optrode,0.0350100621987339
