unit_i,unit_j,sttc_rebound,mouse,sttc_late,probe,dz
0,1,0.044554079559793285,ACR_53,0.0264877609399245,optrode,0.018089637485844703
0,2,0.026559186494397573,ACR_53,0.016333930455881898,optrode,0.010230050699165737
0,4,0.011496792544678029,ACR_53,0.0072100429084596945,optrode,0.004287131269410919
0,8,0.03651982282090782,ACR_53,0.032573774912845375,optrode,0.0039507682271656686
0,9,0.026926601638629533,ACR_53,0.021150459509948982,optrode,0.005779497923100677
0,10,0.015060161232935814,ACR_53,0.008978679719130828,optrode,0.006082378970599626
0,11,0.035860722164726896,ACR_53,0.028069349763014374,optrode,0.007799381141892336
0,12,0.02040750874023572,ACR_53,0.005402113220260588,optrode,0.01500817669152078
0,13,0.016977856921635504,ACR_53,0.005619540473769287,optrode,0.011359888850982387
1,2,0.013024835473733771,ACR_53,0.005273875660894309,optrode,0.007751647530109916
