unit_i,unit_j,sttc_rebound,mouse,sttc_late,probe,dz
0,1,0.03526848419825191,ACR_17,0.07368105494637633,optrode,-0.03853170838687011
0,2,0.02517982312599366,ACR_17,0.03898799006742926,optrode,-0.013822616158173155
0,3,0.02992335264599643,ACR_17,0.027936566972584703,optrode,0.0019884505486121307
0,4,0.02712082156429023,ACR_17,0.027990217852157884,optrode,-0.0008700569829042
0,5,0.032292928692839604,ACR_17,0.0252130301786374,optrode,0.007085786269355517
1,5,0.023293934730218825,ACR_17,0.02422557125512547,optrode,-0.000932162822502431
2,3,0.0340045099053876,ACR_17,0.0048674864742908885,optrode,0.029150100637803933
2,5,0.020753993510041008,ACR_17,0.01482254023482579,optrode,0.005933348137421858
3,4,0.0437946267326202,ACR_17,0.019534597779577424,optrode,0.024285574761624438
3,5,0.015224154504948156,ACR_17,0.006222084849983545,optrode,0.00900316571425419
0,2,0.02864956596830275,ACR_18,0.01588694198556838,optrode,0.012769129546949042
0,5,0.019945585978685062,ACR_18,0.018844922829166263,optrode,0.0011010774596424272
0,8,0.018909840476789366,ACR_18,0.014138158877187564,optrode,0.004772993896343525
0,10,0.043875072624202746,ACR_18,0.0197510077813712,optrode,0.02414968199270124
0,13,0.00987839748544707,ACR_18,0.002667653824295055,optrode,0.0072110586722836665
0,17,0.009182391390825181,ACR_18,0.008340354412587452,optrode,0.0008421016691269306
0,18,0.04545674773849695,ACR_18,0.015766661516121466,optrode,0.029720127770015366
0,19,0.019728919284289798,ACR_18,0.013136064950984336,optrode,0.006594658980630037
1,2,0.02045238790328847,ACR_18,0.015562675307584251,optrode,0.004891308464445819
1,3,0.005096130625112506,ACR_18,-0.004502344557947721,optrode,0.009598549723053636
1,10,0.0237405498618046,ACR_18,0.01801561100878279,optrode,0.005727451086361638
1,12,0.008436545684443629,ACR_18,0.007417381935937086,optrode,0.0010192278817238902
1,14,0.006609144135023358,ACR_18,0.003282953417515429,optrode,0.003326275156504439
1,16,0.0017465123593078265,ACR_18,-0.002974866171179452,optrode,0.004721389082021209
1,17,0.0035579810833157813,ACR_18,-0.0004900658211650262,optrode,0.004048061957593223
1,18,0.039925558006439155,ACR_18,0.02276586356454445,optrode,0.017176994914240972
1,19,0.010317866659611999,ACR_18,0.008777150057168379,optrode,0.0015408573640864343
2,3,0.0014122993010659791,ACR_18,0.0017721914673528467,optrode,-0.0003598930825886933
2,4,0.011776506329608891,ACR_18,0.0019277122196868224,optrode,0.009849336179965416
2,5,0.012186930602796141,ACR_18,0.006831491870648093,optrode,0.005355935848838798
2,8,0.020888088437391643,ACR_18,0.014698855471340396,optrode,0.006191212940178518
2,9,0.012652238905463038,ACR_18,0.0066075891223266025,optrode,0.006045228802386134
2,10,0.04821541838821638,ACR_18,0.03815409990030104,optrode,0.01008020296566283
2,12,0.019598430752912493,ACR_18,0.008950274963902211,optrode,0.010650426604014277
2,13,0.010906605499113401,ACR_18,0.0036578321645443523,optrode,0.007249189513305176
2,15,0.006340167588926362,ACR_18,0.0010201835243522786,optrode,0.005320068666133758
2,16,0.015591720803497227,ACR_18,0.003121710105124936,optrode,0.012471264200446239
2,17,0.0014059221426955518,ACR_18,0.002118165744012235,optrode,-0.0007122458428067933
2,18,0.05206045764780197,ACR_18,0.04457159295750905,optrode,0.007506423382986134
2,19,0.017640274059346074,ACR_18,0.012608097249268934,optrode,0.005033338772238731
3,4,0.03563837220594486,ACR_18,0.02526990387138335,optrode,0.010378186952618586
3,7,0.05723220718120417,ACR_18,0.03887458041168472,optrode,0.018400637760624595
3,9,0.01780289943659525,ACR_18,0.011061024818385602,optrode,0.006743304687275797
3,11,0.012859773784114162,ACR_18,0.00990157873030463,optrode,0.0029585804071724092
3,12,0.014263264212267576,ACR_18,0.010198564000959028,optrode,0.004065313963551257
3,13,0.009716074663689551,ACR_18,0.005952441365650414,optrode,0.0037638687517452
3,14,0.07738180573597456,ACR_18,0.05267361683282955,optrode,0.02481440308904781
3,15,0.009066405908072606,ACR_18,0.007989657634646005,optrode,0.0010768266922208773
3,16,0.0016139240118370722,ACR_18,0.0017782597021373668,optrode,-0.00016433616342051535
4,6,0.018896488068799865,ACR_18,0.029512603185974852,optrode,-0.010622438377999657
4,8,0.022373129791212497,ACR_18,0.025418991508365844,optrode,-0.003047604326909186
4,9,0.01132654328558514,ACR_18,0.020673318311759115,optrode,-0.009349236544297914
4,10,0.07773442611247253,ACR_18,0.0669776573242896,optrode,0.010813488152383352
4,12,0.010916214858115829,ACR_18,0.012752284442240837,optrode,-0.0018363272769445858
4,14,0.04244337274568033,ACR_18,0.03315621227321283,optrode,0.009300516508093284
4,15,0.022116751717826556,ACR_18,0.02410215087002182,optrode,-0.0019864606689535477
4,16,-0.005545142152232632,ACR_18,0.0038601141438451836,optrode,-0.009405332304939302
4,17,0.022539490743366287,ACR_18,0.023332240889925304,optrode,-0.0007931674370414317
4,18,0.057188456356700675,ACR_18,0.046292237585705276,optrode,0.010925576491901637
5,8,0.018346340251175704,ACR_18,0.011509755061702253,optrode,0.006838135702551602
5,10,0.03262742455499665,ACR_18,0.02539097117825055,optrode,0.007242579963009681
5,12,0.018527488661124986,ACR_18,0.019698056753315447,optrode,-0.0011709959886840489
5,13,0.009458588234310492,ACR_18,0.004197889848294351,optrode,0.005260955812625017
5,14,0.024209843025338382,ACR_18,0.019160888338516105,optrode,0.005051340856465393
5,16,0.012397612070276169,ACR_18,0.014310313571492988,optrode,-0.0019130432346523858
6,9,0.0336710833356586,ACR_18,0.016756978807710193,optrode,0.016925269266001082
6,12,0.05280770302634133,ACR_18,0.04703495561870434,optrode,0.00578718611250701
6,16,0.04381719383566943,ACR_18,0.02473244324681896,optrode,0.019107780413973107
7,9,0.049376972931226684,ACR_18,0.031077058613690665,optrode,0.01833009117615312
7,10,0.0666526336260691,ACR_18,0.03203432481834728,optrode,0.03470631121415709
7,12,0.0431023352525119,ACR_18,0.030025749418060948,optrode,0.013094279550691597
7,14,0.04604633723592685,ACR_18,0.019301524914713892,optrode,0.026774999809910924
