,contra_control,off_induction,subject
0,1.2258518072023725,0.8426140256680793,0
1,1.0716180154832464,1.1512695233754897,1
2,1.0069949097908337,0.9153722058416061,2
3,1.4025434081096353,1.1510824536595408,3
4,1.284035544011842,1.1371498009403946,4
5,1.0780844154573925,1.0059217342753919,5
6,1.102064559817458,1.1293688205825234,6
7,0.9812187043839126,1.0617667837473537,7
