,contra_control,off_induction,subject
0,1.1963979,0.9960536,0
1,1.0248688,1.0855289,1
2,1.1083063,0.9938962,2
3,1.4476869,1.0815009,3
4,0.8804407,1.0393409,4
5,1.2171311,0.9117838,5
