,contra_control,off_induction,subject
0,0.049148148044184874,0.013924268574472098,0
1,0.033971532849847816,0.039822618119057795,1
2,0.018591819944972904,-0.012419594967542616,2
3,0.016166672217693072,0.00447236387481999,3
4,0.009595802572006885,0.02656231294587143,4
5,0.046656685916151956,-0.0009246435085876423,5
6,0.0018739426477259967,0.009570415515649485,6
