,contra_control,off_induction,subject
0,0.08035936757144328,0.007993981452175248,0
1,0.03640893970300268,0.11036205946528585,1
2,0.034234032553757426,-0.04720594348984946,2
3,0.07279717434898388,0.0004583991760365007,3
4,0.04185431441119299,0.04200242563162066,4
5,0.03195129678325436,-0.025854246476260844,5
6,0.07970929905073279,0.1276855148486808,6
