,contra_control,off_induction,subject
0,0.8395963489831176,1.20484446339902,0
1,1.4911639168897768,3.565987470743135,1
2,4.102018895476561,3.2165620835053836,2
3,1.3481409888588405,1.1671736429298318,3
4,1.7837361728947956,2.6252081813146675,4
5,1.294520839974021,2.1390161305168305,5
6,1.491113024132931,1.8432816295217052,6
7,1.1361138659235726,1.2374132761855205,7
