,contra_control,off_induction,subject
0,1.2885768689763777,1.4188014252811607,0
1,1.1945515524478423,1.2179154949781377,1
2,1.0861745089392398,1.09220089375019,2
3,1.1810265277817602,1.2185490501801604,3
4,1.0579796296087527,1.0852447284416862,4
5,1.0745977387379928,1.049677693748355,5
6,1.15716248788392,1.156923935116691,6
7,1.0806995860861117,1.0892766097409734,7
