,contra_control,off_induction,subject
0,1.0501901952173915,0.9669361687228395,0
1,1.0386441341090646,0.9328230828193618,1
2,1.0860262667426164,0.8785400677394299,2
3,1.0757250825322917,0.8759771431489023,3
4,1.1512535227738498,1.0602155755213236,4
5,0.9266752237857686,0.7603982425797254,5
6,1.059736134826265,0.8850530547036974,6
7,0.8555018737873397,0.7629812671374383,7
8,1.2691998300265208,0.7097920379815096,8
9,0.9398271527049058,0.9122395366898971,9
