,contra_control,off_induction,subject
0,1.265248125217695,1.284867616192509,0
1,1.1915450567704575,1.0844605556249562,1
2,1.054756389796492,0.9854488631483824,2
3,1.0362564188189671,0.9809854590778025,3
4,1.1500889554825322,1.1306328350999248,4
5,2.4740878591025397,0.22409342394218804,5
6,1.2367012825679102,1.1566126677694764,6
7,0.9802633552530143,0.9280428004794653,7
8,1.170121923934385,1.0655782764690844,8
9,1.0592678720259805,0.9377308328056798,9
