,contra_control,optrode,subject
0,0.007020423698276665,1.5130892354903598,0
1,0.005163636250103069,1.381342099452754,1
2,0.006902343109945932,0.6291587360161601,2
3,0.0029702285177692286,0.17695460114816905,3
4,0.004207444101024839,0.6428175976556374,4
