,off_induction_eeg,contra_eeg
0,20.66992073620385,10.696145414337803
1,17.801823931961486,2.221179152234909
2,10.624778590665686,2.730354772071645
3,23.889908342765448,3.2392915257475
4,12.10189132578119,3.3050713519038144
5,11.300672481761794,2.351766116325673
6,2.2490238195285115,0.9694938111778117
7,17.062033987037868,3.0682141237534135
