,contra_control,off_induction,subject
0,1.1592424,1.1821349,0
1,1.2819549,1.3003213,1
2,1.105223,1.0887411,2
3,1.1321684,1.100632,3
4,1.1743404,1.1653581,4
5,1.0576562,1.0780903,5
6,1.1415313,1.1204484,6
7,1.0734887,1.0700989,7
8,1.0468919,1.053096,8
9,1.120385,1.1264006,9
